origin_id_pg,destination_id,destination_name,rank_diff,cost_diff,length_diff
478,5,Quesnel,1,0.00,-132.12
478,6,Williams Lake,0,0.00,-1.98
478,7,McMahon Gas Plant,0,0.00,-412.89
478,8,Kamloops,0,0.00,6.03
478,9,Castlegar,0,-0.35,-22045.45
478,10,Elkford,0,0.00,3.81
479,1,Terrace,0,-17.67,266926.36
479,2,Vancouver,-1,-2.06,18050.42
479,3,Mackenzie,0,0.03,-480.47
479,4,Prince George,0,0.04,-193.87
479,5,Quesnel,1,0.03,-36.05
479,6,Williams Lake,0,0.03,94.11
479,7,McMahon Gas Plant,0,0.03,-316.82
479,8,Kamloops,0,0.04,102.11
479,9,Castlegar,0,-0.33,-21949.37
479,10,Elkford,0,0.03,99.88
480,1,Terrace,0,-17.67,266926.36
480,2,Vancouver,-1,-2.06,18050.42
480,3,Mackenzie,0,0.03,-480.47
480,4,Prince George,0,0.04,-193.87
480,5,Quesnel,1,0.03,-36.05
480,6,Williams Lake,0,0.03,94.11
480,7,McMahon Gas Plant,0,0.03,-316.82
480,8,Kamloops,0,0.04,102.11
480,9,Castlegar,0,-0.33,-21949.37
480,10,Elkford,0,0.03,99.88
481,1,Terrace,0,-17.64,267031.40
481,2,Vancouver,-1,-2.02,18155.46
481,3,Mackenzie,0,0.06,-375.43
481,4,Prince George,0,0.07,-88.83
481,5,Quesnel,1,0.06,68.98
481,6,Williams Lake,0,0.06,199.14
481,7,McMahon Gas Plant,0,0.06,-211.78
481,8,Kamloops,0,0.07,207.14
481,9,Castlegar,0,-0.29,-21844.34
481,10,Elkford,0,0.06,204.92
482,1,Terrace,0,-17.61,267109.84
482,2,Vancouver,-1,-2.00,18233.90
482,3,Mackenzie,0,0.09,-296.99
482,4,Prince George,0,0.09,-10.39
482,5,Quesnel,1,0.09,147.42
482,6,Williams Lake,0,0.08,277.58
482,7,McMahon Gas Plant,0,0.08,-133.34
482,8,Kamloops,0,0.09,285.58
482,9,Castlegar,0,-0.27,-21765.90
482,10,Elkford,0,0.09,283.36
483,1,Terrace,0,-17.71,266831.04
483,2,Vancouver,-1,-2.08,17955.10
483,3,Mackenzie,0,0.01,-575.79
483,4,Prince George,0,0.00,-289.20
483,5,Quesnel,1,0.00,-131.37
483,6,Williams Lake,0,0.00,-1.23
483,7,McMahon Gas Plant,0,0.00,-412.14
483,8,Kamloops,0,0.00,6.78
483,9,Castlegar,0,-0.35,-22044.70
483,10,Elkford,0,0.00,4.56
484,1,Terrace,0,-18.03,265756.47
484,2,Vancouver,-1,-2.42,16880.53
484,3,Mackenzie,0,-0.33,-1650.35
484,4,Prince George,0,-0.33,-1363.76
484,5,Quesnel,1,-0.34,-1205.94
484,6,Williams Lake,0,-0.34,-1075.79
484,7,McMahon Gas Plant,0,-0.33,-1486.71
484,8,Kamloops,0,-0.33,-1067.79
484,9,Castlegar,0,-0.69,-23119.27
484,10,Elkford,0,-0.33,-1070.01
485,1,Terrace,0,-17.58,267204.88
485,2,Vancouver,-1,-1.97,18328.94
485,3,Mackenzie,0,0.12,-201.94
485,4,Prince George,0,0.12,84.65
485,5,Quesnel,1,0.11,242.47
485,6,Williams Lake,0,0.11,372.62
485,7,McMahon Gas Plant,0,0.12,-38.30
485,8,Kamloops,0,0.12,380.62
485,9,Castlegar,0,-0.24,-21670.86
485,10,Elkford,0,0.12,378.40
486,1,Terrace,0,-17.70,266830.91
486,2,Vancouver,-1,-2.08,17954.97
486,3,Mackenzie,0,0.01,-575.91
486,4,Prince George,0,0.00,-289.32
486,5,Quesnel,1,0.00,-131.50
486,6,Williams Lake,0,0.00,-1.35
486,7,McMahon Gas Plant,0,0.00,-412.27
486,8,Kamloops,0,0.00,6.66
486,9,Castlegar,0,-0.35,-22044.83
486,10,Elkford,0,0.01,4.43
487,1,Terrace,0,-17.70,266830.91
487,2,Vancouver,-1,-2.08,17954.97
487,3,Mackenzie,0,0.01,-575.91
487,4,Prince George,0,0.00,-289.32
487,5,Quesnel,1,0.00,-131.50
487,6,Williams Lake,0,0.00,-1.35
487,7,McMahon Gas Plant,0,0.00,-412.27
487,8,Kamloops,0,0.00,6.66
487,9,Castlegar,0,-0.35,-22044.83
487,10,Elkford,0,0.01,4.43
488,1,Terrace,0,-17.70,266831.19
488,2,Vancouver,-1,-2.08,17955.25
488,3,Mackenzie,0,0.00,-575.63
488,4,Prince George,0,0.00,-289.03
488,5,Quesnel,1,0.00,-131.21
488,6,Williams Lake,0,0.00,-1.06
488,7,McMahon Gas Plant,0,0.00,-411.99
488,8,Kamloops,0,0.00,6.94
488,9,Castlegar,0,-0.35,-22044.54
488,10,Elkford,0,0.01,4.71
489,1,Terrace,-1,-24.07,244698.87
489,2,Vancouver,0,-1.96,18633.76
489,3,Mackenzie,0,-0.01,-651.12
489,4,Prince George,0,-0.02,-364.52
489,5,Quesnel,0,-0.01,-206.71
489,6,Williams Lake,0,-0.02,-76.56
489,7,McMahon Gas Plant,1,-0.02,-487.47
489,8,Kamloops,0,-0.02,-66.72
489,9,Castlegar,0,0.01,83.76
489,10,Elkford,0,-0.01,-88.08
490,1,Terrace,-1,-24.26,243768.43
490,2,Vancouver,0,-2.04,18313.83
490,3,Mackenzie,0,-0.06,-771.60
490,4,Prince George,0,-0.07,-485.00
490,5,Quesnel,0,-0.07,-327.18
490,6,Williams Lake,0,-0.07,-197.03
490,7,McMahon Gas Plant,1,-0.07,-607.95
490,8,Kamloops,0,-0.06,-187.19
490,9,Castlegar,0,-0.07,-236.17
490,10,Elkford,0,-0.07,-208.55
491,1,Terrace,-1,-25.13,238097.06
491,2,Vancouver,0,-1.99,18443.67
491,3,Mackenzie,0,-0.02,-641.53
491,4,Prince George,0,-0.01,-354.94
491,5,Quesnel,0,-0.01,-197.11
491,6,Williams Lake,0,-0.01,-66.97
491,7,McMahon Gas Plant,1,-0.01,-477.88
491,8,Kamloops,0,-0.01,-57.12
491,9,Castlegar,0,-0.01,-106.33
491,10,Elkford,0,-0.02,-78.49
492,1,Terrace,-1,-25.14,238031.97
492,2,Vancouver,0,-2.00,18378.58
492,3,Mackenzie,0,-0.03,-706.62
492,4,Prince George,0,-0.02,-420.03
492,5,Quesnel,0,-0.02,-262.20
492,6,Williams Lake,0,-0.02,-132.06
492,7,McMahon Gas Plant,1,-0.02,-542.97
492,8,Kamloops,0,-0.02,-122.21
492,9,Castlegar,0,-0.02,-171.42
492,10,Elkford,0,-0.03,-143.58
493,1,Terrace,-1,-34.15,145254.69
493,2,Vancouver,0,-2.07,18014.65
493,3,Mackenzie,0,0.01,-525.77
493,4,Prince George,0,0.01,-239.18
493,5,Quesnel,1,0.02,-81.36
493,6,Williams Lake,0,0.02,48.79
493,7,McMahon Gas Plant,1,0.01,-362.12
493,8,Kamloops,0,0.01,78.34
493,9,Castlegar,0,-24.92,-89148.38
493,10,Elkford,-1,-28.35,-199832.16
494,1,Terrace,-1,-34.04,145565.90
494,2,Vancouver,0,-1.97,18325.86
494,3,Mackenzie,0,0.11,-214.56
494,4,Prince George,0,0.12,72.03
494,5,Quesnel,1,0.11,229.85
494,6,Williams Lake,0,0.11,360.00
494,7,McMahon Gas Plant,1,0.11,-50.91
494,8,Kamloops,0,0.12,389.55
494,9,Castlegar,0,-24.81,-88837.17
494,10,Elkford,-1,-28.25,-199520.95
495,1,Terrace,-1,-34.16,145211.18
495,2,Vancouver,0,-2.09,17971.14
495,3,Mackenzie,0,0.00,-569.28
495,4,Prince George,0,0.00,-282.68
495,5,Quesnel,1,0.00,-124.86
495,6,Williams Lake,0,0.00,5.29
495,7,McMahon Gas Plant,1,0.00,-405.63
495,8,Kamloops,0,0.00,34.84
495,9,Castlegar,0,-24.92,-89191.88
495,10,Elkford,-1,-28.37,-199875.66
496,1,Terrace,-1,-34.16,145215.67
496,2,Vancouver,0,-2.08,17975.63
496,3,Mackenzie,0,0.00,-564.79
496,4,Prince George,0,0.00,-278.20
496,5,Quesnel,1,0.00,-120.38
496,6,Williams Lake,0,0.00,9.77
496,7,McMahon Gas Plant,1,0.00,-401.14
496,8,Kamloops,0,0.00,39.32
496,9,Castlegar,0,-24.93,-89187.40
496,10,Elkford,-1,-28.36,-199871.18
497,1,Terrace,-1,-34.19,145098.06
497,2,Vancouver,0,-2.12,17858.02
497,3,Mackenzie,0,-0.04,-682.40
497,4,Prince George,0,-0.03,-395.81
497,5,Quesnel,1,-0.03,-237.98
497,6,Williams Lake,0,-0.03,-107.84
497,7,McMahon Gas Plant,1,-0.03,-518.75
497,8,Kamloops,0,-0.04,-78.29
497,9,Castlegar,0,-24.96,-89305.01
497,10,Elkford,-1,-28.40,-199988.79
498,1,Terrace,-1,-34.12,145440.37
498,2,Vancouver,0,-2.05,18200.33
498,3,Mackenzie,0,0.04,-340.10
498,4,Prince George,0,0.04,-53.50
498,5,Quesnel,1,0.04,104.32
498,6,Williams Lake,0,0.04,234.46
498,7,McMahon Gas Plant,1,0.04,-176.45
498,8,Kamloops,0,0.04,264.01
498,9,Castlegar,0,-24.78,-88252.84
498,10,Elkford,-1,-28.21,-198936.62
499,1,Terrace,-1,-34.18,145087.65
499,2,Vancouver,0,-2.11,17847.61
499,3,Mackenzie,0,-0.02,-692.82
499,4,Prince George,0,-0.02,-406.23
499,5,Quesnel,1,-0.02,-248.40
499,6,Williams Lake,0,-0.02,-118.26
499,7,McMahon Gas Plant,1,-0.02,-529.17
499,8,Kamloops,0,-0.02,-88.71
499,9,Castlegar,0,-24.87,-88887.44
499,10,Elkford,-1,-28.32,-199571.23
500,1,Terrace,-1,-34.17,145153.68
500,2,Vancouver,0,-2.10,17913.64
500,3,Mackenzie,0,-0.01,-626.79
500,4,Prince George,0,-0.01,-340.20
500,5,Quesnel,1,-0.01,-182.37
500,6,Williams Lake,0,-0.01,-52.23
500,7,McMahon Gas Plant,1,-0.01,-463.14
500,8,Kamloops,0,-0.01,-22.68
500,9,Castlegar,0,-24.88,-88953.48
500,10,Elkford,-1,-28.33,-199637.26
501,1,Terrace,-1,-34.16,145211.22
501,2,Vancouver,0,-2.09,17971.18
501,3,Mackenzie,0,0.00,-569.25
501,4,Prince George,0,0.00,-282.66
501,5,Quesnel,1,0.00,-124.83
501,6,Williams Lake,0,0.00,5.31
501,7,McMahon Gas Plant,1,0.00,-405.60
501,8,Kamloops,0,0.00,34.86
501,9,Castlegar,0,-24.89,-89011.02
501,10,Elkford,-1,-28.34,-199694.80
502,1,Terrace,-1,-34.10,145396.14
502,2,Vancouver,0,-2.02,18156.10
502,3,Mackenzie,0,0.06,-384.32
502,4,Prince George,0,0.06,-97.72
502,5,Quesnel,1,0.06,60.10
502,6,Williams Lake,0,0.05,190.25
502,7,McMahon Gas Plant,1,0.06,-220.67
502,8,Kamloops,0,0.06,219.80
502,9,Castlegar,0,-24.87,-89006.92
502,10,Elkford,-1,-28.30,-199690.70
503,1,Terrace,-1,-34.15,145211.22
503,2,Vancouver,0,-2.08,17971.18
503,3,Mackenzie,0,0.00,-569.24
503,4,Prince George,0,0.01,-282.65
503,5,Quesnel,1,0.00,-124.82
503,6,Williams Lake,0,0.00,5.33
503,7,McMahon Gas Plant,1,0.00,-405.60
503,8,Kamloops,0,0.00,34.87
503,9,Castlegar,0,-24.92,-89191.84
503,10,Elkford,-1,-28.36,-199875.63
504,1,Terrace,-1,-34.12,145327.35
504,2,Vancouver,0,-2.04,18087.31
504,3,Mackenzie,0,0.04,-453.11
504,4,Prince George,0,0.04,-166.52
504,5,Quesnel,1,0.03,-8.69
504,6,Williams Lake,0,0.03,121.45
504,7,McMahon Gas Plant,1,0.03,-289.46
504,8,Kamloops,0,0.04,151.00
504,9,Castlegar,0,-24.89,-89075.72
504,10,Elkford,-1,-28.32,-199759.50
505,1,Terrace,-1,-34.08,145463.70
505,2,Vancouver,0,-2.00,18223.66
505,3,Mackenzie,0,0.08,-316.77
505,4,Prince George,0,0.08,-30.17
505,5,Quesnel,1,0.08,127.66
505,6,Williams Lake,0,0.08,257.80
505,7,McMahon Gas Plant,1,0.08,-153.12
505,8,Kamloops,0,0.08,287.35
505,9,Castlegar,0,-24.85,-88939.36
505,10,Elkford,-1,-28.28,-199623.15
506,1,Terrace,-1,-34.07,145496.19
506,2,Vancouver,0,-1.99,18256.15
506,3,Mackenzie,0,0.09,-284.27
506,4,Prince George,0,0.09,2.33
506,5,Quesnel,1,0.09,160.15
506,6,Williams Lake,0,0.09,290.30
506,7,McMahon Gas Plant,1,0.09,-120.62
506,8,Kamloops,0,0.09,319.85
506,9,Castlegar,0,-24.84,-88906.87
506,10,Elkford,-1,-28.27,-199590.65
507,1,Terrace,-1,-34.13,145305.21
507,2,Vancouver,0,-2.05,18065.17
507,3,Mackenzie,0,0.03,-475.25
507,4,Prince George,0,0.03,-188.65
507,5,Quesnel,1,0.03,-30.82
507,6,Williams Lake,0,0.03,99.32
507,7,McMahon Gas Plant,1,0.03,-311.60
507,8,Kamloops,0,0.03,128.87
507,9,Castlegar,0,-24.90,-89097.85
507,10,Elkford,-1,-28.33,-199781.63
508,1,Terrace,-1,-34.15,145242.03
508,2,Vancouver,0,-2.07,18001.99
508,3,Mackenzie,0,0.01,-538.44
508,4,Prince George,0,0.01,-251.85
508,5,Quesnel,1,0.01,-94.02
508,6,Williams Lake,0,0.01,36.13
508,7,McMahon Gas Plant,1,0.01,-374.79
508,8,Kamloops,0,0.01,65.67
508,9,Castlegar,0,-25.20,-90975.67
508,10,Elkford,-1,-28.65,-201659.45
509,1,Terrace,-1,-34.07,145496.19
509,2,Vancouver,0,-1.99,18256.15
509,3,Mackenzie,0,0.09,-284.27
509,4,Prince George,0,0.09,2.33
509,5,Quesnel,1,0.09,160.15
509,6,Williams Lake,0,0.09,290.30
509,7,McMahon Gas Plant,1,0.09,-120.62
509,8,Kamloops,0,0.09,319.85
509,9,Castlegar,0,-24.84,-88906.87
509,10,Elkford,-1,-28.27,-199590.65
510,1,Terrace,-1,-34.15,145240.23
510,2,Vancouver,0,-2.08,18000.19
510,3,Mackenzie,0,0.00,-540.23
510,4,Prince George,0,0.01,-253.63
510,5,Quesnel,1,0.01,-95.81
510,6,Williams Lake,0,0.01,34.34
510,7,McMahon Gas Plant,1,0.01,-376.57
510,8,Kamloops,0,0.01,63.89
510,9,Castlegar,0,-25.25,-91208.36
510,10,Elkford,-1,-28.68,-201892.15
511,1,Terrace,-1,-34.01,145685.98
511,2,Vancouver,0,-1.93,18445.94
511,3,Mackenzie,0,0.15,-94.49
511,4,Prince George,0,0.15,192.11
511,5,Quesnel,1,0.14,349.93
511,6,Williams Lake,0,0.14,480.07
511,7,McMahon Gas Plant,1,0.15,69.16
511,8,Kamloops,0,0.15,509.62
511,9,Castlegar,0,-24.78,-88717.08
511,10,Elkford,-1,-28.21,-199400.87
512,1,Terrace,-1,-34.26,144874.98
512,2,Vancouver,0,-2.19,17634.94
512,3,Mackenzie,0,-0.10,-905.49
512,4,Prince George,0,-0.10,-618.89
512,5,Quesnel,1,-0.11,-461.07
512,6,Williams Lake,0,-0.11,-330.93
512,7,McMahon Gas Plant,1,-0.10,-741.84
512,8,Kamloops,0,-0.10,-301.38
512,9,Castlegar,0,-25.03,-89528.09
512,10,Elkford,-1,-28.46,-200211.87
513,1,Terrace,-1,-34.26,144874.98
513,2,Vancouver,0,-2.19,17634.94
513,3,Mackenzie,0,-0.10,-905.49
513,4,Prince George,0,-0.10,-618.89
513,5,Quesnel,1,-0.11,-461.07
513,6,Williams Lake,0,-0.11,-330.93
513,7,McMahon Gas Plant,1,-0.10,-741.84
513,8,Kamloops,0,-0.10,-301.38
513,9,Castlegar,0,-25.03,-89528.09
513,10,Elkford,-1,-28.46,-200211.87
514,1,Terrace,-1,-34.18,145063.70
514,2,Vancouver,0,-2.11,17823.66
514,3,Mackenzie,0,-0.02,-716.77
514,4,Prince George,0,-0.02,-430.18
514,5,Quesnel,1,-0.02,-272.35
514,6,Williams Lake,0,-0.02,-142.21
514,7,McMahon Gas Plant,1,-0.02,-553.12
514,8,Kamloops,0,-0.02,-112.66
514,9,Castlegar,0,-25.32,-91641.86
514,10,Elkford,-1,-28.76,-202325.64
515,1,Terrace,-1,-34.01,145691.21
515,2,Vancouver,0,-1.93,18451.17
515,3,Mackenzie,0,0.15,-89.25
515,4,Prince George,0,0.15,197.35
515,5,Quesnel,1,0.15,355.16
515,6,Williams Lake,0,0.15,485.31
515,7,McMahon Gas Plant,1,0.15,74.40
515,8,Kamloops,0,0.15,514.86
515,9,Castlegar,0,-24.78,-88711.85
515,10,Elkford,-1,-28.21,-199395.63
516,1,Terrace,-1,-34.17,145167.39
516,2,Vancouver,0,-2.09,17927.35
516,3,Mackenzie,0,0.00,-613.07
516,4,Prince George,0,-0.01,-326.49
516,5,Quesnel,1,0.00,-168.66
516,6,Williams Lake,0,0.00,-38.51
516,7,McMahon Gas Plant,1,-0.01,-449.43
516,8,Kamloops,0,-0.01,-8.97
516,9,Castlegar,0,-25.34,-91745.55
516,10,Elkford,-1,-28.77,-202429.33
517,1,Terrace,-1,-34.13,145388.53
517,2,Vancouver,0,-2.06,18148.49
517,3,Mackenzie,0,0.03,-391.94
517,4,Prince George,0,0.03,-105.35
517,5,Quesnel,1,0.03,52.48
517,6,Williams Lake,0,0.03,182.62
517,7,McMahon Gas Plant,1,0.03,-228.29
517,8,Kamloops,1,0.03,212.17
517,9,Castlegar,-1,-25.39,-92109.10
517,10,Elkford,-1,-28.83,-202792.89
518,1,Terrace,-1,-33.99,145744.29
518,2,Vancouver,0,-1.92,18504.25
518,3,Mackenzie,0,0.17,-36.17
518,4,Prince George,0,0.17,250.43
518,5,Quesnel,1,0.16,408.25
518,6,Williams Lake,0,0.16,538.39
518,7,McMahon Gas Plant,1,0.17,127.48
518,8,Kamloops,0,0.17,567.94
518,9,Castlegar,0,-24.76,-88658.77
518,10,Elkford,-1,-28.19,-199342.55
519,1,Terrace,-1,-34.26,144874.98
519,2,Vancouver,0,-2.19,17634.94
519,3,Mackenzie,0,-0.10,-905.49
519,4,Prince George,0,-0.10,-618.89
519,5,Quesnel,1,-0.11,-461.07
519,6,Williams Lake,0,-0.11,-330.93
519,7,McMahon Gas Plant,1,-0.10,-741.84
519,8,Kamloops,0,-0.10,-301.38
519,9,Castlegar,0,-25.03,-89528.09
519,10,Elkford,-1,-28.46,-200211.87
520,1,Terrace,-1,-33.97,145818.39
520,2,Vancouver,0,-1.89,18578.35
520,3,Mackenzie,0,0.19,37.93
520,4,Prince George,0,0.19,324.53
520,5,Quesnel,1,0.19,482.35
520,6,Williams Lake,0,0.18,612.49
520,7,McMahon Gas Plant,1,0.19,201.58
520,8,Kamloops,0,0.19,642.04
520,9,Castlegar,0,-24.74,-88584.67
520,10,Elkford,-1,-28.17,-199268.45
521,1,Terrace,-1,-34.07,145496.19
521,2,Vancouver,0,-1.99,18256.15
521,3,Mackenzie,0,0.09,-284.27
521,4,Prince George,0,0.09,2.33
521,5,Quesnel,1,0.09,160.15
521,6,Williams Lake,0,0.09,290.30
521,7,McMahon Gas Plant,1,0.09,-120.62
521,8,Kamloops,0,0.09,319.85
521,9,Castlegar,0,-24.84,-88906.87
521,10,Elkford,-1,-28.27,-199590.65
522,1,Terrace,-1,-33.96,145834.91
522,2,Vancouver,0,-1.89,18594.87
522,3,Mackenzie,0,0.19,54.45
522,4,Prince George,0,0.20,341.05
522,5,Quesnel,1,0.19,498.86
522,6,Williams Lake,0,0.19,629.01
522,7,McMahon Gas Plant,1,0.20,218.10
522,8,Kamloops,0,0.20,658.56
522,9,Castlegar,0,-24.73,-88568.15
522,10,Elkford,-1,-28.17,-199251.93
523,1,Terrace,-1,-34.36,144551.51
523,2,Vancouver,0,-2.29,17311.47
523,3,Mackenzie,0,-0.21,-1228.95
523,4,Prince George,0,-0.20,-942.36
523,5,Quesnel,1,-0.21,-784.54
523,6,Williams Lake,0,-0.20,-654.39
523,7,McMahon Gas Plant,1,-0.20,-1065.30
523,8,Kamloops,0,-0.20,-624.84
523,9,Castlegar,0,-25.13,-89851.56
523,10,Elkford,-1,-28.56,-200535.34
524,1,Terrace,-1,-34.11,145482.20
524,2,Vancouver,0,-2.04,18242.16
524,3,Mackenzie,0,0.04,-298.26
524,4,Prince George,0,0.05,-11.67
524,5,Quesnel,1,0.05,146.15
524,6,Williams Lake,0,0.05,276.30
524,7,McMahon Gas Plant,1,0.04,-134.61
524,8,Kamloops,1,0.04,305.85
524,9,Castlegar,-1,-25.41,-92202.78
524,10,Elkford,-1,-28.84,-202886.57
525,1,Terrace,-1,-34.08,145686.58
525,2,Vancouver,0,-2.01,18446.54
525,3,Mackenzie,0,0.07,-93.88
525,4,Prince George,0,0.08,192.71
525,5,Quesnel,1,0.08,350.53
525,6,Williams Lake,0,0.08,480.68
525,7,McMahon Gas Plant,1,0.08,69.77
525,8,Kamloops,1,0.08,510.23
525,9,Castlegar,-1,-25.44,-92407.16
525,10,Elkford,-1,-28.88,-203090.95
526,1,Terrace,-1,-34.16,145188.86
526,2,Vancouver,0,-2.09,17948.82
526,3,Mackenzie,0,-0.01,-591.61
526,4,Prince George,0,0.00,-305.02
526,5,Quesnel,1,0.00,-147.19
526,6,Williams Lake,0,0.00,-17.04
526,7,McMahon Gas Plant,1,0.00,-427.96
526,8,Kamloops,1,0.00,12.50
526,9,Castlegar,-1,-25.36,-91909.44
526,10,Elkford,-1,-28.80,-202593.22
527,1,Terrace,-1,-34.22,144821.10
527,2,Vancouver,0,-2.14,17581.06
527,3,Mackenzie,0,-0.06,-959.36
527,4,Prince George,0,-0.07,-672.77
527,5,Quesnel,1,-0.06,-514.95
527,6,Williams Lake,0,-0.06,-384.80
527,7,McMahon Gas Plant,1,-0.07,-795.72
527,8,Kamloops,1,-0.07,-355.25
527,9,Castlegar,-1,-25.61,-93482.14
527,10,Elkford,-1,-29.05,-204165.92
528,1,Terrace,-1,-34.21,144867.87
528,2,Vancouver,0,-2.13,17627.83
528,3,Mackenzie,0,-0.05,-912.60
528,4,Prince George,0,-0.06,-626.01
528,5,Quesnel,1,-0.06,-468.18
528,6,Williams Lake,0,-0.06,-338.04
528,7,McMahon Gas Plant,1,-0.06,-748.95
528,8,Kamloops,1,-0.06,-308.49
528,9,Castlegar,-1,-25.62,-93528.91
528,10,Elkford,-1,-29.06,-204212.69
529,1,Terrace,-1,-34.19,144997.86
529,2,Vancouver,0,-2.11,17757.82
529,3,Mackenzie,0,-0.03,-782.61
529,4,Prince George,0,-0.04,-496.02
529,5,Quesnel,1,-0.03,-338.19
529,6,Williams Lake,0,-0.04,-208.05
529,7,McMahon Gas Plant,1,-0.04,-618.96
529,8,Kamloops,1,-0.04,-178.50
529,9,Castlegar,-1,-25.64,-93658.90
529,10,Elkford,-1,-29.08,-204342.68
531,1,Terrace,-1,-34.22,145018.48
531,2,Vancouver,0,-2.15,17778.44
531,3,Mackenzie,0,-0.05,-761.98
531,4,Prince George,0,-0.06,-475.38
531,5,Quesnel,1,-0.06,-317.57
531,6,Williams Lake,0,-0.06,-187.42
531,7,McMahon Gas Plant,1,-0.06,-598.34
531,8,Kamloops,1,-0.06,-157.88
531,9,Castlegar,-1,-26.12,-96532.68
531,10,Elkford,-1,-29.57,-207216.46
530,1,Terrace,-1,-34.06,145520.66
530,2,Vancouver,0,-1.99,18280.62
530,3,Mackenzie,0,0.10,-259.80
530,4,Prince George,0,0.10,26.80
530,5,Quesnel,1,0.09,184.63
530,6,Williams Lake,0,0.09,314.77
530,7,McMahon Gas Plant,1,0.10,-96.14
530,8,Kamloops,1,0.10,344.32
530,9,Castlegar,-1,-25.97,-96030.49
530,10,Elkford,-1,-29.41,-206714.27
532,1,Terrace,-1,-34.26,144907.18
532,2,Vancouver,0,-2.18,17667.14
532,3,Mackenzie,0,-0.09,-873.29
532,4,Prince George,0,-0.10,-586.69
532,5,Quesnel,1,-0.09,-428.87
532,6,Williams Lake,0,-0.09,-298.72
532,7,McMahon Gas Plant,1,-0.10,-709.64
532,8,Kamloops,1,-0.10,-269.18
532,9,Castlegar,-1,-26.16,-96643.98
532,10,Elkford,-1,-29.60,-207327.76
533,1,Terrace,-1,-34.06,145508.09
533,2,Vancouver,0,-1.99,18268.05
533,3,Mackenzie,0,0.09,-272.37
533,4,Prince George,0,0.10,14.23
533,5,Quesnel,1,0.09,172.05
533,6,Williams Lake,0,0.09,302.20
533,7,McMahon Gas Plant,1,0.10,-108.72
533,8,Kamloops,1,0.10,331.74
533,9,Castlegar,-1,-25.98,-96043.06
533,10,Elkford,-1,-29.41,-206726.85
534,1,Terrace,-1,-34.14,145296.17
534,2,Vancouver,0,-2.07,18056.13
534,3,Mackenzie,0,0.01,-484.30
534,4,Prince George,0,0.02,-197.70
534,5,Quesnel,1,0.01,-39.87
534,6,Williams Lake,0,0.01,90.27
534,7,McMahon Gas Plant,1,0.02,-320.64
534,8,Kamloops,1,0.02,119.82
534,9,Castlegar,-1,-26.08,-96424.67
534,10,Elkford,-1,-29.52,-207108.46
535,1,Terrace,-1,-34.18,145082.33
535,2,Vancouver,0,-2.11,17842.29
535,3,Mackenzie,0,-0.02,-698.13
535,4,Prince George,0,-0.02,-411.53
535,5,Quesnel,1,-0.02,-253.71
535,6,Williams Lake,0,-0.02,-123.56
535,7,McMahon Gas Plant,1,-0.02,-534.47
535,8,Kamloops,1,-0.02,-94.01
535,9,Castlegar,-1,-26.14,-96771.78
535,10,Elkford,-1,-29.58,-207455.57
536,1,Terrace,-1,-52.19,27110.73
536,2,Vancouver,0,-2.28,17342.34
536,3,Mackenzie,0,-0.19,-1276.71
536,4,Prince George,0,-0.19,-990.11
536,5,Quesnel,0,-0.20,-832.30
536,6,Williams Lake,0,-0.20,-702.15
536,7,McMahon Gas Plant,1,-0.19,-1113.07
536,8,Kamloops,0,-0.19,-629.66
536,9,Castlegar,0,-0.19,-646.84
536,10,Elkford,0,-0.20,-695.77
537,1,Terrace,-1,-51.95,27897.75
537,2,Vancouver,0,-2.03,18129.36
537,3,Mackenzie,0,0.05,-489.70
537,4,Prince George,0,0.05,-203.10
537,5,Quesnel,0,0.05,-45.29
537,6,Williams Lake,0,0.05,84.86
537,7,McMahon Gas Plant,1,0.05,-326.05
537,8,Kamloops,0,0.05,157.36
537,9,Castlegar,0,0.05,140.17
537,10,Elkford,0,0.05,91.25
538,1,Terrace,-1,-52.00,27740.39
538,2,Vancouver,0,-2.08,17972.00
538,3,Mackenzie,0,0.00,-647.06
538,4,Prince George,0,0.00,-360.46
538,5,Quesnel,0,0.00,-202.64
538,6,Williams Lake,0,0.00,-72.50
538,7,McMahon Gas Plant,1,0.00,-483.41
538,8,Kamloops,0,0.00,-0.01
538,9,Castlegar,0,0.00,-17.19
538,10,Elkford,0,0.00,-66.11
539,1,Terrace,-1,-52.00,27740.39
539,2,Vancouver,0,-2.08,17972.00
539,3,Mackenzie,0,0.00,-647.06
539,4,Prince George,0,0.00,-360.46
539,5,Quesnel,0,0.00,-202.64
539,6,Williams Lake,0,0.00,-72.50
539,7,McMahon Gas Plant,1,0.00,-483.41
539,8,Kamloops,0,0.00,-0.01
539,9,Castlegar,0,0.00,-17.19
539,10,Elkford,0,0.00,-66.11
540,1,Terrace,-1,-52.00,27740.93
540,2,Vancouver,0,-2.08,17972.54
540,3,Mackenzie,0,0.00,-646.52
540,4,Prince George,0,0.00,-359.92
540,5,Quesnel,0,0.00,-202.10
540,6,Williams Lake,0,0.00,-71.96
540,7,McMahon Gas Plant,1,0.00,-482.87
540,8,Kamloops,0,0.00,0.54
540,9,Castlegar,0,0.00,-16.65
540,10,Elkford,0,0.00,-65.57
541,1,Terrace,-1,-52.00,27740.93
541,2,Vancouver,0,-2.08,17972.54
541,3,Mackenzie,0,0.00,-646.52
541,4,Prince George,0,0.00,-359.92
541,5,Quesnel,0,0.00,-202.10
